Report generated on: 02-24-2022 16:06:20
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.62-1-GEO-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","1.8","2.3","2","0.2","0","0.1","(s)","0.1","0.0233060109289617","0","0","0","0","0","0","0","0","0","0","0","0.0934794520547945","0","0","","",""
"INTL.63-1-GEO-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","0.7","0","0.3","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-GEO-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","0.2","0","0.2","0.1","0","0","0.02117","0.0211780821917808","0.021120218579235","0","0","0","0","0","0","0","0","0","0","0","0.0635342465753425","0","0","","",""
"INTL.65-1-GEO-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","2.3","2","1.5","0.2","0.08","0.1","0.3","0.4","0.101985366120219","0.0409446246575342","0.0409552438356164","0.0409588931506849","0.0408506229508197","0.0204836054794521","0.0000411616438356164","0.000133775342465753","0.000171147540983607","0.0000448109589041096","0","0","0.0000314027397260274","0","0","","",""
"INTL.66-1-GEO-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","3.6","1.9","1.5","0.3","0.1","0.2","0.3","0.5","0.186771868852459","0.186947967123288","0.224141983561644","0.24262941369863","0.260403409836066","0.0759727561643836","0.0757029698630137","0.246034652054794","0.32064","0.0941904","0","0","0.00207258082191781","0","0","","",""
"INTL.67-1-GEO-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","0.7","0.00868","0.0512","0.02","0","0.00068","0.00107","0.00154517808219178","0.000509584699453552","0.000475386301369863","0.000549720547945205","0.000575265753424658","0.000599169398907104","0.000316745205479452","0.000288131506849315","0.000936427397260274","0.00119803278688525","0.000313676712328767","0","0","0.000219819178082192","0","0","","",""
"INTL.68-1-GEO-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","6.2","0.2","0.4","0.1","0.05","0.05631","0.03759","0.0460597808219178","0.0448555846994536","0.124776131506849","0.142716887671233","0.143176701369863","0.143244065573771","0.138523331506849","0.138008284931507","0.448526926027397","0.567958032786885","0.138468098630137","0","0","0.00395674520547945","0","0","","",""
"","Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-DEU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","--","--","--","--","--","--","--","2209","2348","2454","2534.334246575341","2429.5589041095905","2443.0655737704924","2356.3534246575337","2486.7287671232875","2448.3232876712323","2454.628415300548","2422.438356164382","2421.4383561643835","2466.487671232875","2539.7213114754054","2616.7589041095894","2580.1205479452005","2539.4520547945185","2483.745901639341","2332.9808219178076","2197","2183.9808219178094","2206.035519125683","2150.7287671232875","2126.1369863013706","","",""
"INTL.62-1-DEU-TBPD.A","            Motor gasoline (Mb/d)","","","","","--","--","--","--","--","--","--","570","585","622","611.572602739726","599.024657534247","602.70218579235","584.928767123288","608.630136986301","621.109589041096","622.688524590164","602.408219178082","601.224657534247","612.312328767123","612.139344262295","636.690410958904","626.871232876712","608.054794520548","584.713114754098","559.901369863014","499","499.293150684932","478.672131147541","473.361643835616","465.142465753425","","",""
"INTL.63-1-DEU-TBPD.A","            Jet fuel (Mb/d)","","","","","--","--","--","--","--","--","--","51","48","56","61.3342465753425","66.4958904109589","70.6393442622951","77.654794520548","78.9972602739726","91.1917808219178","92.7950819672131","90.586301369863","89.7260273972603","90.5671232876712","95.2322404371585","91.8","95.2712328767123","99.1123287671233","102.486338797814","99.1150684931507","105","107.232876712329","112.325136612022","102.701369863014","104.964383561644","","",""
"INTL.64-1-DEU-TBPD.A","            Kerosene (Mb/d)","","","","","--","--","--","--","--","--","--","0.6","0.6","0.3","1.38904109589041","1.06575342465753","0.691256830601093","0.635616438356164","0.854794520547945","0.742465753424657","0.415300546448087","0.241095890410959","0.219178082191781","0.241095890410959","0.153005464480874","0.282191780821918","0.0876712328767123","0.0438356164383562","0.0437158469945355","0.0438356164383562","0.1","0.0876712328767123","0.087431693989071","0.10958904109589","0","","",""
"INTL.65-1-DEU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","--","--","--","--","--","--","--","852","928","967","998.493150684931","925.490410958904","965.516393442623","929.167123287671","977.32602739726","942.186301369863","946.650273224044","959.46301369863","969.901369863014","994.161643835616","1015.80327868852","1079.88493150685","1059.95342465753","1035.36712328767","1019.10382513661","969.306849315068","918","911.446575342466","937.920765027322","921.602739726027","904.780821917808","","",""
"INTL.66-1-DEU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","--","--","--","--","--","--","--","217","250","254","248.545205479452","240.01095890411","235.371584699454","215.947945205479","239.449315068493","208.893150684931","230.29781420765","233.084931506849","215.312328767123","216.153424657534","246.986338797814","235.772602739726","241.816438356164","241.531506849315","211.879781420765","172.402739726027","140","137.024657534247","146.603825136612","137.443835616438","135.964383561644","","",""
"INTL.67-1-DEU-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","--","--","--","--","--","--","--","78","84","91","108.849315068493","104.21095890411","95.2131147540984","88.7972602739726","88.7315068493151","87.3287671232877","96.8224043715847","95.9753424657534","93.9397260273973","97.0904109589041","92.5491803278689","93.7835616438356","92.9616438356164","97.372602739726","91.7267759562842","84.5698630136986","84","83.0054794520548","83.1338797814208","84.0931506849315","80.0191780821918","","",""
"INTL.68-1-DEU-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","--","--","--","--","--","--","--","440","452","464","504.150684931506","493.260273972603","472.931693989071","459.221917808219","492.739726027398","496.871232876712","464.959016393444","440.679452054794","451.11506849315","455.961643835616","476.857923497268","478.545205479452","463.158904109589","457.969863013698","473.792349726775","447.641095890411","451","445.890410958904","447.292349726776","431.416438356165","435.265753424658","","",""
"","Germany, East","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-DDR-TBPD.A","        Refined petroleum products (Mb/d)","434","402","416","450","465","468","466","441","401","414","358","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.62-1-DDR-TBPD.A","            Motor gasoline (Mb/d)","77","80","80","105","96","100","101","109","111","98","97","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.63-1-DDR-TBPD.A","            Jet fuel (Mb/d)","0","0","0","0","0","0","0","0","0","12","11","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.64-1-DDR-TBPD.A","            Kerosene (Mb/d)","11","0","0","0","0","0","0","0.3","0.3","0.3","0.2","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.65-1-DDR-TBPD.A","            Distillate fuel oil (Mb/d)","125","114","112","115","126","130","130","130","128","131","111","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.66-1-DDR-TBPD.A","            Residual fuel oil (Mb/d)","171","164","170","171","180","178","179","155","116","79","61","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.67-1-DDR-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","1","1","2","2","10","1","9.7","9.1","9.9","10","8.8","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.68-1-DDR-TBPD.A","            Other petroleum liquids (Mb/d)","49","43","52","57","53","59","47","37","35","84","69","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"","Germany, West","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-DEUW-TBPD.A","        Refined petroleum products (Mb/d)","2198","2134","1908","1816","1835","1813","1776","1748","1923","1842","1889","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.62-1-DEUW-TBPD.A","            Motor gasoline (Mb/d)","484","414","465","464","439","447","427","410","433","461","462","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.63-1-DEUW-TBPD.A","            Jet fuel (Mb/d)","28","28","22","22","47","49","50","52","53","45","49","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.64-1-DEUW-TBPD.A","            Kerosene (Mb/d)","1","1","2","2","2","1.9","1.4","1.3","1.2","0.9","0.6","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.65-1-DEUW-TBPD.A","            Distillate fuel oil (Mb/d)","856","738","727","691","710","703","715","672","759","714","721","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.66-1-DEUW-TBPD.A","            Residual fuel oil (Mb/d)","354","383","388","321","171","145","131","132","162","169","172","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.67-1-DEUW-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","6","5","4","4","67","79","65","71","74","72","72","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"INTL.68-1-DEUW-TBPD.A","            Other petroleum liquids (Mb/d)","469","565","300","312","399","389","387","410","441","381","413","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","",""
"","Ghana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-GHA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","20","20","22","20","16","17","17","20","21","22","25","25","20","21","22.888837158469947","23.98559123287672","26.3029106849315","31.35181150684929","37.27561748633876","36.35965369863011","20.585304109589043","28.48582794520546","28.12384480874317","7.718196164383559","21.54874301369862","23.18615890410958","10.949239344262299","10.638202739726028","2.8149523287671223","","",""
"INTL.62-1-GHA-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","5","4.9","5","3.4","2.6","4.9","4.9","5","5.1","5.1","9.2","6.7","4.8","5","5.57013661202186","6.68378082191781","8.08597260273972","10.1425205479452","12.8882240437158","13.2507123287671","6.8707397260274","11.5213424657534","9.11265027322404","3.15493150684931","7.89901369863014","8.03923287671233","3.68234972677596","3.90276712328767","0.934794520547945","","",""
"INTL.63-1-GHA-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0.5","0.6","1","0.5","0.4","0.6","1","1.1","1.2","1.1","1.1","1.1","1.2","1.2","2.34","1.39046575342466","1.78153424657534","1.86843835616438","2.31833333333333","2.58539726027397","0.999397260273973","1.43391780821918","0.455","0.0217260273972603","2.54194520547945","2.52021917808219","1.04","1.30356164383562","0.195534246575342","","",""
"INTL.64-1-GHA-TBPD.A","            Kerosene (Mb/d)","","","","","","","2.3","2.9","3","2.4","1.8","2.5","2.2","2.6","2.7","2.7","3.5","2.1","2.2","2.2","1.09825136612022","2.07545205479452","1.29186301369863","2.32958904109589","2.34434426229508","1.86367123287671","1.37657534246575","2.58372602739726","3.56931693989071","1.03772602739726","1.50364383561644","1.12243835616438","0.443524590163934","0.317671232876712","0.105890410958904","","",""
"INTL.65-1-GHA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","4.3","5.6","5","4.7","3.6","4.3","4.3","5","4.4","4.4","7.3","6.4","5.6","5.8","7.30134159016393","7.23979069589041","9.14100345753424","10.368275769863","11.584436147541","9.9400333369863","6.01283542465753","8.13994379726027","7.36349586338798","2.10663495342466","5.99258234520548","6.34034928767123","2.48877228961749","2.31158005479452","0.572815309589041","","",""
"INTL.66-1-GHA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","6","4.5","5","5.3","4","2.7","3.7","3.7","5.6","5.5","2.2","5.5","5.5","5.7","5.05805314754098","5.06678866849315","3.91017340273973","3.39036519452055","4.09426114754098","4.20203585753425","3.10774076712329","1.25563308493151","4.45121878688525","0.554126104109589","1.49602382465753","2.53861463013699","1.86765963934426","1.43053019178082","0.747344679452055","","",""
