Report generated on: 02-24-2022 17:30:36
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"INTL.8499-2-MOZ-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NAM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","NA","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.3","NA","NA"
"INTL.6899-2-NAM-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.3","NA","NA"
"INTL.8499-2-NAM-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Nauru","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NRU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-2-NRU-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-2-NRU-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Nepal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NPL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.02979","0.06839","0.06338","0.044","0","0.1","0.2","0.2","0.3","0.3","0.3","0.7","1.2","1.2","1.3","1.6","1.8","2","2.1","2.2","2.9","3","3","4.5","5.1","4.5","4.5","NA","NA"
"INTL.6899-2-NPL-TBPD.A","            LPG (Mb/d)","NA","NA","NA","0.031301482","0.031301482","0.062609328","0.02979","0.06839","0.06338","0.044","0","0.1","0.2","0.2","0.3","0.3","0.3","0.7","1.2","1.2","1.3","1.6","1.8","2","2.1","2.2","2.9","3","3","4.5","5.1","4.5","4.5","NA","NA"
"INTL.8499-2-NPL-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NLD-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","60","78","81","78","115","101","91","98","79","77","89","88","81","74","62","62","57","66","68","65","67","61","65","64","69","62","52","63","65","58","58","67","50","104","NA"
"INTL.6899-2-NLD-TBPD.A","            LPG (Mb/d)","60","78","81","78","115","101","91","98","79","77","89","88","81","74","62","62","57","66","68","65","67","61","65","64","68","61","51","63","65","58","58","67","50","104","NA"
"INTL.8499-2-NLD-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06273157753679683","0","0.042295606828297326","0.022339794590893785","0.06940207457257791","0.090879645776611","0.6","0.3","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0","0","NA"
"","Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NLDA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","3.8","2.4","2","2.4","2.5","2.3","1.7","1.8","2.3","1.9","1.9","2.1","2.1","2.2","2.2","2.2","8.5","2.2","2.2","2.2","2.2","2.9","2.8","3.2","2.5","2.8","2.8","NA","NA"
"INTL.6899-2-NLDA-TBPD.A","            LPG (Mb/d)","2.257422938","2.6","2.3","2.2","2","1.8","3.8","2.4","2","2.4","2.5","2.3","1.7","1.8","2.3","1.9","1.9","2.1","2.1","2.2","2.2","2.2","8.5","2.2","2.2","2.2","2.2","2.9","2.8","3.2","2.5","2.8","2.8","NA","NA"
"INTL.8499-2-NLDA-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NCL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.6899-2-NCL-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.8499-2-NCL-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NZL-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0.424940371","0.6","0.8","0.9","1.4","2.5","3.2","3.3","3.3","3.4","3.3","3.5","3.7","3.7","3.8","3.8","3.9","3.8","3.4","3.3","3.6","4.2","4.4","4.4","5","5","5.4","5.6","5.4","5.3","4.5","4.4","4.8","5","NA"
"INTL.6899-2-NZL-TBPD.A","            LPG (Mb/d)","0.424940371","0.6","0.8","0.9","1.4","2.5","3.2","3.3","3.3","3.4","3.3","3.5","3.7","3.7","3.8","3.8","3.9","3.8","3.4","3.3","3.6","4.2","4.4","4.4","5","5","5.4","5.6","5.4","5.3","4.5","4.4","4.8","5","NA"
"INTL.8499-2-NZL-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NIC-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.6","0.6","0.7","0.6","0.6","0.6","0.7","0.7","0.5","0.6","0.9","1","1.1","1.3","1.4","1.5","1.6","1.7","1.7","1.8","1.9","2","1.9","2.2","2.3","2.3","2.7","NA","NA"
"INTL.6899-2-NIC-TBPD.A","            LPG (Mb/d)","0.421370513","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.7","0.6","0.6","0.6","0.7","0.7","0.5","0.6","0.9","1","1.1","1.3","1.4","1.5","1.6","1.7","1.7","1.8","1.9","2","1.9","2.2","2.3","2.3","2.7","NA","NA"
"INTL.8499-2-NIC-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Niger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NER-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0756383561643836","0.0753841095890411","0.0756383561643836","0.0756383561643836","NA","NA"
"INTL.6899-2-NER-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0756383561643836","0.0753841095890411","0.0756383561643836","0.0756383561643836","NA","NA"
"INTL.8499-2-NER-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Nigeria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NGA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0.78256251","0.8","1.4","1.8","2","2.6","3.4","3.9","3.9","4.2","4.6","3.8","4.6","4.4","2","5.3","1.7","0.7","0.6","0.6","1.1","2.9","3.3","0.9","0.7","1.3","0.8","1.1","1.3","0.8","2.8","4.3","3.4","NA","NA"
"INTL.6899-2-NGA-TBPD.A","            LPG (Mb/d)","0.78256251","0.8","1.4","1.8","2","2.6","3.4","3.9","3.9","4.2","4.6","3.8","4.6","4.4","2","5.3","1.7","0.7","0.6","0.6","1.1","2.9","3.3","0.9","0.7","1.3","0.8","1.1","1.3","0.8","2.8","4.3","3.4","NA","NA"
"INTL.8499-2-NGA-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Niue","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NIU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000317808","0.000317808","0.000317808","0.000317808","0.000317808","NA","NA"
"INTL.6899-2-NIU-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000317808","0.000317808","0.000317808","0.000317808","0.000317808","NA","NA"
"INTL.8499-2-NIU-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","North Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-PRK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.07788","0.07788","0.07","0.0686","0.08138","0.2","0.06706","0.06309","0.06209","0.05604","0.03099","0.03096","0.06132","0.0637707287671233","0.0778626830601093","0.0162405369863014","0.0162732547945206","0.0158644164383562","0.0160015027322404","0.0135176328767123","0.0103674410958904","0","0","0.00978484931506849","0.015025298630137","0.0149639671232877","0.0149639671232877","NA","NA"
"INTL.6899-2-PRK-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.07788","0.07788","0.07","0.0686","0.08138","0.2","0.06706","0.06309","0.06209","0.05604","0.03099","0.03096","0.06132","0.0637707287671233","0.0778626830601093","0.0162405369863014","0.0162732547945206","0.0158644164383562","0.0160015027322404","0.0135176328767123","0.0103674410958904","0","0","0.00978484931506849","0.015025298630137","0.0149639671232877","0.0149639671232877","NA","NA"
"INTL.8499-2-PRK-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","North Macedonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-MKD-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1.2","0.5","0.6","0.6","0.5","0.8","1","0.9","0.7","1","1.2","1.3","1.5","1.7","2","2.1","2","2","1.8","1.7","NA","NA"
"INTL.6899-2-MKD-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1.2","0.5","0.6","0.6","0.5","0.8","1","0.9","0.7","1","1.2","1.3","1.5","1.7","2","2.1","2","2","1.8","1.7","NA","NA"
"INTL.8499-2-MKD-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Liquefied petroleum gases and ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            LPG (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Norway","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-NOR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","24.11978064","25","26","26","32","33","26","36","34","28","36","35","32","36","36","38","37","36","36","32","36","48","48","57","47","48","51","56","48","48","49","47","47","56","NA"
"INTL.6899-2-NOR-TBPD.A","            LPG (Mb/d)","24.11978064","25","26","26","32","33","26","36","34","28","27","26","23","27","28","30","30","31","29","27","29","41","42","38","35","31","30","27","28","23","30","27","27","30","NA"
"INTL.8499-2-NOR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","9.2","8.7","8.9","9.5","7.8","8.3","6.7","5.3","7.3","5.1","6.6","6.5","6.6","19","12","17","20","29","21","25","19","20","20","26","NA"
"","Oman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-OMN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.8","0.8","0.9","0.9","1","1.4","1.3","0.3","1.4","1.2","1.1","0.9","2.2","2.2","1.3","2.1","1.6","1.6","1.4","2.5","3.4","4.7","4.7","5.1","2.8","3.3","3.4","NA","NA"
"INTL.6899-2-OMN-TBPD.A","            LPG (Mb/d)","NA","NA","NA","0.4","0.5","0.7","0.8","0.8","0.9","0.9","1","1.4","1.3","0.3","1.4","1.2","1.1","0.9","2.2","2.2","1.3","2.1","1.6","1.6","1.4","2.5","3.4","4.7","4.7","5.1","2.8","3.3","3.4","NA","NA"
"INTL.8499-2-OMN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-PAK-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.3","2","3.5","3","4.3","4.9","3.8","4.4","2.5","4.4","2.8","6.7","2.9","3.3","2.2","9","7.4","8.6","8.5","7.9","16","19","18","18","16","15","16","NA","NA"
"INTL.6899-2-PAK-TBPD.A","            LPG (Mb/d)","1.127362432","1.3","1.3","1.9","2","2","2.3","2","3.5","3","4.3","4.9","3.8","4.4","2.5","4.4","2.8","6.7","2.9","3.3","2.2","9","7.4","8.6","8.5","7.9","16","19","18","18","16","15","16","NA","NA"
"INTL.8499-2-PAK-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Palestinian Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Consumption","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-2-PSE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.5","2.5","2.9","4","2.9","3","2.8","3.3","3.8","4","4.6","3.9","4","3.9","4","4","NA","NA"
"INTL.6899-2-PSE-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.5","2.5","2.9","4","2.9","3","2.8","3.3","3.8","4","4.6","3.9","4","3.9","4","4","NA","NA"
